loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
3024,62211451,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,2,128,-169,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,118,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3028,62213547,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-170,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,118,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3032,62215662,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-170,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,118,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3036,62217778,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-170,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3040,62219836,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-170,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3044,62221914,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-170,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3048,62223991,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-169,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3052,62226026,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-169,2066,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3056,62228106,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-169,2066,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3060,62230184,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,128,-169,2066,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3064,62232277,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,129,-169,2065,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3068,62234351,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.550,-110,1023,0,0,1,129,-168,2064,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3072,62236408,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3076,62238475,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-168,2064,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3080,62240570,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,128,-169,2064,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3084,62242617,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-169,2063,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3088,62244678,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-169,2063,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3092,62246761,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-170,2063,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3096,62248807,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-170,2063,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3100,62250925,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-170,2062,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3104,62252931,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-170,2062,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3108,62255014,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,127,-169,2062,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3112,62257147,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,126,-169,2062,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3116,62259203,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,126,-169,2063,12,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3120,62261295,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,126,-169,2063,12,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3124,62263583,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,126,-168,2063,12,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3128,62265855,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-168,2063,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3132,62267951,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-168,2063,12,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3136,62270049,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,127,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3140,62272083,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,128,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3144,62274145,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,129,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3148,62276232,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-167,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3152,62278280,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-167,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3156,62280314,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,130,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3160,62282383,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,2,131,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3164,62284471,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,131,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3168,62286586,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,131,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,402,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
3172,62288693,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.540,-110,1023,0,0,1,130,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,401,413,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
