loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
10316,122267566,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,133,-168,2079,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10320,122269660,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,133,-168,2079,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10324,122271721,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,133,-168,2079,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10328,122273776,13,10,0,6,4,-1,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,133,-168,2079,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10332,122275864,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,133,-167,2078,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10336,122277942,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-167,2078,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10340,122280018,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-167,2077,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10344,122282029,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2076,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10348,122284148,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-166,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10352,122286198,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-165,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10356,122288306,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-165,2074,13,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10360,122290350,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,131,-165,2074,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10364,122292396,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,131,-166,2074,13,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10368,122294479,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,131,-166,2074,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10372,122296565,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,131,-167,2074,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10376,122298656,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,131,-167,2074,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,174,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10380,122300751,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,132,-168,2074,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10384,122302837,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,132,-167,2073,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10388,122304942,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,133,-167,2073,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10392,122307049,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,133,-167,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10396,122309140,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,133,-167,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10400,122311201,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-167,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10404,122313400,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-167,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10408,122315494,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-166,2071,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10412,122317515,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-166,2071,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10416,122319575,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2071,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10420,122321670,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10424,122323741,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10428,122325831,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10432,122327846,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2072,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10436,122330091,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2073,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10440,122332159,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2073,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10444,122334238,13,10,0,6,4,0,0,0,0,0,0,21,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2074,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,129,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10448,122336521,13,10,0,6,4,0,0,0,0,0,0,21,23,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-165,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10452,122338571,13,10,0,6,4,0,0,0,0,0,0,21,23,0,0,0,0,1050,12.530,-119,1023,0,0,1,134,-166,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10456,122340658,13,10,0,6,4,0,0,0,0,0,0,21,23,0,0,0,0,1050,12.530,-119,1023,0,0,1,135,-166,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,458,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10460,122342731,13,10,0,6,4,0,0,0,0,0,0,21,23,0,0,0,0,1050,12.530,-119,1023,0,0,1,135,-167,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,459,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
10464,122344815,13,10,0,6,4,0,0,0,0,0,0,21,23,0,0,0,0,1050,12.530,-119,1023,0,0,1,135,-167,2075,14,1500,1446,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,459,478,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
