t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
29.859999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.099796,0.650000,0.099796,-0.199326,0.565798,0.241211,2.885318,0.345059,1.423027,5.897421,42.119055,-12.121061,44.223461,-226.978653,41.486386,396.704597,-0.061879
29.864999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.099196,0.650000,0.099196,-0.199093,0.568322,0.241910,2.884162,0.342010,1.422552,5.909466,42.142557,-12.003648,44.215433,-226.948936,41.697044,396.644286,-0.060830
29.869999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.098602,0.650000,0.098602,-0.198837,0.570815,0.242562,2.883010,0.338947,1.422080,5.921488,42.166383,-11.885665,44.207883,-226.919159,41.907820,396.584562,-0.059788
29.874999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.098014,0.650000,0.098014,-0.198559,0.573277,0.243169,2.881862,0.335872,1.421613,5.933486,42.190526,-11.767116,44.200811,-226.889321,42.118716,396.525431,-0.058753
29.879999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.097431,0.650000,0.097431,-0.198259,0.575708,0.243730,2.880718,0.332783,1.421150,5.945460,42.214980,-11.648000,44.194218,-226.859423,42.329734,396.466893,-0.057726
29.884999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.096855,0.650000,0.096855,-0.197939,0.578108,0.244246,2.879578,0.329681,1.420693,5.957408,42.239740,-11.528323,44.188105,-226.829464,42.540875,396.408952,-0.056707
29.889999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.096284,0.650000,0.096284,-0.197598,0.580476,0.244718,2.878444,0.326566,1.420240,5.969329,42.264801,-11.408084,44.182470,-226.799446,42.752140,396.351611,-0.055695
29.894999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.095720,0.650000,0.095720,-0.197238,0.582812,0.245146,2.877314,0.323439,1.419792,5.981223,42.290157,-11.287287,44.177316,-226.769368,42.963532,396.294872,-0.054690
29.899999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.095162,0.650000,0.095162,-0.196859,0.585116,0.245531,2.876188,0.320300,1.419350,5.993088,42.315801,-11.165934,44.172641,-226.739230,43.175051,396.238739,-0.053694
29.904999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.094610,0.650000,0.094610,-0.196462,0.587389,0.245874,2.875068,0.317149,1.418913,6.004923,42.341729,-11.044028,44.168446,-226.709032,43.386698,396.183215,-0.052705
29.909999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.094063,0.650000,0.094063,-0.196047,0.589628,0.246175,2.873953,0.313986,1.418482,6.016728,42.367934,-10.921570,44.164732,-226.678775,43.598477,396.128301,-0.051723
29.914999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.093524,0.650000,0.093524,-0.195616,0.591836,0.246436,2.872843,0.310812,1.418056,6.028502,42.394412,-10.798563,44.161499,-226.648458,43.810386,396.074000,-0.050750
29.919999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.092990,0.650000,0.092990,-0.195168,0.594010,0.246656,2.871739,0.307626,1.417637,6.040243,42.421156,-10.675010,44.158746,-226.618082,44.022429,396.020316,-0.049784
29.924999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.092462,0.650000,0.092462,-0.194704,0.596152,0.246837,2.870639,0.304429,1.417224,6.051950,42.448161,-10.550913,44.156474,-226.587647,44.234607,395.967251,-0.048826
29.929999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.091941,0.650000,0.091941,-0.194225,0.598260,0.246979,2.869546,0.301222,1.416817,6.063622,42.475421,-10.426275,44.154684,-226.557154,44.446920,395.914809,-0.047876
29.934999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.091426,0.650000,0.091426,-0.193732,0.600335,0.247083,2.868458,0.298003,1.416416,6.075259,42.502931,-10.301097,44.153375,-226.526601,44.659370,395.862990,-0.046934
29.939999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.090917,0.650000,0.090917,-0.193225,0.602376,0.247150,2.867375,0.294774,1.416022,6.086859,42.530685,-10.175384,44.152547,-226.495991,44.871958,395.811799,-0.045999
29.944999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.090415,0.650000,0.090415,-0.192705,0.604384,0.247180,2.866298,0.291535,1.415634,6.098421,42.558677,-10.049136,44.152201,-226.465322,45.084685,395.761238,-0.045073
29.949999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.089919,0.650000,0.089919,-0.192172,0.606358,0.247176,2.865227,0.288286,1.415254,6.109944,42.586902,-9.922358,44.152336,-226.434594,45.297553,395.711309,-0.044155
29.954999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.089429,0.650000,0.089429,-0.191628,0.608297,0.247136,2.864162,0.285028,1.414880,6.121427,42.615354,-9.795050,44.152953,-226.403809,45.510563,395.662015,-0.043245
29.959999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.088945,0.650000,0.088945,-0.191073,0.610203,0.247063,2.863103,0.281759,1.414513,6.132869,42.644028,-9.667218,44.154052,-226.372966,45.723715,395.613360,-0.042343
29.964999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.088468,0.650000,0.088468,-0.190508,0.612074,0.246957,2.862049,0.278482,1.414153,6.144270,42.672918,-9.538862,44.155632,-226.342066,45.937012,395.565344,-0.041449
29.969999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.087998,0.650000,0.087998,-0.189932,0.613910,0.246819,2.861002,0.275195,1.413801,6.155627,42.702019,-9.409985,44.157695,-226.311109,46.150453,395.517972,-0.040563
29.974999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.087534,0.650000,0.087534,-0.189348,0.615711,0.246651,2.859960,0.271899,1.413455,6.166940,42.731325,-9.280592,44.160238,-226.280094,46.364040,395.471246,-0.039686
29.979999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.087076,0.650000,0.087076,-0.188755,0.617478,0.246452,2.858925,0.268595,1.413117,6.178209,42.760830,-9.150683,44.163264,-226.249023,46.577775,395.425168,-0.038817
29.984999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.086625,0.650000,0.086625,-0.188154,0.619209,0.246224,2.857896,0.265282,1.412787,6.189431,42.790529,-9.020263,44.166770,-226.217894,46.791657,395.379740,-0.037956
29.989999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.086181,0.650000,0.086181,-0.187547,0.620906,0.245967,2.856872,0.261961,1.412464,6.200606,42.820417,-8.889334,44.170758,-226.186710,47.005689,395.334966,-0.037104
29.994999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.085743,0.650000,0.085743,-0.186932,0.622566,0.245684,2.855855,0.258632,1.412149,6.211732,42.850488,-8.757899,44.175228,-226.155469,47.219870,395.290848,-0.036260
29.999999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.085312,0.650000,0.085312,-0.186312,0.624191,0.245374,2.854843,0.255296,1.411841,6.222810,42.880737,-8.625962,44.180178,-226.124173,47.434202,395.247389,-0.035425
30.004999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.084887,0.650000,0.084887,-0.185687,0.625781,0.245039,2.853838,0.251951,1.411541,6.233837,42.911158,-8.493524,44.185610,-226.092821,47.648686,395.204590,-0.034598
30.009999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.084469,0.650000,0.084469,-0.185058,0.627334,0.244679,2.852839,0.248600,1.411249,6.244814,42.941745,-8.360590,44.191522,-226.061413,47.863322,395.162455,-0.033779
30.014999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.084058,0.650000,0.084058,-0.184424,0.628851,0.244297,2.851846,0.245241,1.410964,6.255738,42.972494,-8.227162,44.197915,-226.029951,48.078112,395.120985,-0.032969
30.019999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.083653,0.650000,0.083653,-0.183787,0.630332,0.243892,2.850858,0.241876,1.410687,6.266609,43.003399,-8.093243,44.204788,-225.998433,48.293055,395.080184,-0.032168
30.024999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.083255,0.650000,0.083255,-0.183147,0.631777,0.243465,2.849877,0.238503,1.410418,6.277426,43.034454,-7.958837,44.212141,-225.966861,48.508154,395.040054,-0.031376
30.029999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.082864,0.650000,0.082864,-0.182506,0.633185,0.243019,2.848902,0.235125,1.410157,6.288188,43.065654,-7.823947,44.219973,-225.935235,48.723409,395.000597,-0.030592
30.034999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.082479,0.650000,0.082479,-0.181863,0.634557,0.242553,2.847932,0.231740,1.409904,6.298895,43.096994,-7.688577,44.228285,-225.903555,48.938819,394.961816,-0.029817
30.039999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.082102,0.650000,0.082102,-0.181219,0.635892,0.242068,2.846969,0.228349,1.409659,6.309544,43.128469,-7.552729,44.237076,-225.871820,49.154387,394.923713,-0.029051
30.044999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.081731,0.650000,0.081731,-0.180574,0.637189,0.241567,2.846011,0.224952,1.409422,6.320136,43.160073,-7.416407,44.246345,-225.840033,49.370112,394.886290,-0.028294
30.049999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.081367,0.650000,0.081367,-0.179931,0.638450,0.241049,2.845059,0.221550,1.409193,6.330669,43.191800,-7.279614,44.256093,-225.808192,49.585996,394.849550,-0.027545
30.054999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.081010,0.650000,0.081010,-0.179288,0.639674,0.240516,2.844113,0.218142,1.408971,6.341143,43.223647,-7.142355,44.266319,-225.776298,49.802039,394.813495,-0.026806
30.059999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.080660,0.650000,0.080660,-0.178646,0.640860,0.239969,2.843172,0.214729,1.408758,6.351556,43.255606,-7.004632,44.277021,-225.744352,50.018241,394.778127,-0.026076
30.064999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.080316,0.650000,0.080316,-0.178007,0.642009,0.239408,2.842237,0.211311,1.408552,6.361909,43.287674,-6.866449,44.288201,-225.712354,50.234603,394.743450,-0.025354
30.069999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.079980,0.650000,0.079980,-0.177370,0.643121,0.238836,2.841307,0.207889,1.408355,6.372199,43.319845,-6.727809,44.299857,-225.680303,50.451126,394.709464,-0.024642
30.074999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.079650,0.650000,0.079650,-0.176737,0.644194,0.238252,2.840383,0.204461,1.408165,6.382427,43.352113,-6.588718,44.311988,-225.648201,50.667810,394.676173,-0.023939
30.079999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.079328,0.650000,0.079328,-0.176107,0.645230,0.237659,2.839464,0.201030,1.407983,6.392592,43.384474,-6.449177,44.324595,-225.616048,50.884656,394.643578,-0.023245
30.084999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.079013,0.650000,0.079013,-0.175481,0.646229,0.237056,2.838551,0.197594,1.407808,6.402692,43.416923,-6.309191,44.337676,-225.583843,51.101663,394.611682,-0.022561
30.089999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.078704,0.650000,0.078704,-0.174861,0.647189,0.236445,2.837643,0.194155,1.407642,6.412728,43.449453,-6.168763,44.351231,-225.551588,51.318833,394.580487,-0.021885
30.094999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.078403,0.650000,0.078403,-0.174245,0.648111,0.235827,2.836739,0.190712,1.407483,6.422697,43.482061,-6.027899,44.365260,-225.519283,51.536166,394.549995,-0.021219
30.099999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.078108,0.650000,0.078108,-0.173635,0.648995,0.235203,2.835841,0.187265,1.407332,6.432601,43.514742,-5.886600,44.379761,-225.486927,51.753662,394.520209,-0.020562
30.104999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.077821,0.650000,0.077821,-0.173032,0.649840,0.234575,2.834948,0.183815,1.407189,6.442438,43.547489,-5.744873,44.394734,-225.454522,51.971322,394.491131,-0.019915
30.109999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.077541,0.650000,0.077541,-0.172435,0.650647,0.233942,2.834060,0.180362,1.407053,6.452207,43.580299,-5.602719,44.410178,-225.422068,52.189146,394.462762,-0.019277
30.114999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.077268,0.650000,0.077268,-0.171845,0.651416,0.233306,2.833176,0.176906,1.406924,6.461908,43.613166,-5.460145,44.426092,-225.389564,52.407133,394.435104,-0.018649
30.119999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.077002,0.650000,0.077002,-0.171263,0.652146,0.232668,2.832298,0.173447,1.406803,6.471541,43.646085,-5.317153,44.442476,-225.357012,52.625286,394.408161,-0.018030
30.124999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.076743,0.650000,0.076743,-0.170689,0.652837,0.232029,2.831423,0.169985,1.406689,6.481104,43.679052,-5.173748,44.459329,-225.324412,52.843602,394.381934,-0.017421
30.129999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.076492,0.650000,0.076492,-0.170124,0.653490,0.231390,2.830553,0.166522,1.406583,6.490598,43.712061,-5.029934,44.476649,-225.291763,53.062084,394.356425,-0.016821
30.134999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.076248,0.650000,0.076248,-0.169568,0.654104,0.230752,2.829688,0.163056,1.406484,6.500022,43.745107,-4.885716,44.494437,-225.259067,53.280731,394.331636,-0.016231
30.139999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.076011,0.650000,0.076011,-0.169020,0.654679,0.230115,2.828827,0.159588,1.406391,6.509375,43.778187,-4.741097,44.512690,-225.226324,53.499544,394.307569,-0.015651
30.144999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.075781,0.650000,0.075781,-0.168483,0.655214,0.229482,2.827969,0.156119,1.406306,6.518657,43.811295,-4.596083,44.531409,-225.193534,53.718522,394.284226,-0.015081
30.149999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.075558,0.650000,0.075558,-0.167956,0.655711,0.228852,2.827116,0.152648,1.406228,6.527868,43.844426,-4.450677,44.550592,-225.160697,53.937665,394.261609,-0.014520
30.154999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.075343,0.650000,0.075343,-0.167439,0.656168,0.228227,2.826267,0.149176,1.406156,6.537007,43.877575,-4.304885,44.570238,-225.127814,54.156974,394.239720,-0.013969
30.159999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.075135,0.650000,0.075135,-0.166933,0.656587,0.227607,2.825422,0.145702,1.406092,6.546074,43.910739,-4.158710,44.590346,-225.094885,54.376449,394.218561,-0.013428
30.164999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.074935,0.650000,0.074935,-0.166439,0.656965,0.226994,2.824580,0.142228,1.406033,6.555069,43.943911,-4.012158,44.610915,-225.061911,54.596090,394.198134,-0.012898
30.169999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.074741,0.650000,0.074741,-0.165955,0.657305,0.226388,2.823742,0.138752,1.405982,6.563992,43.977089,-3.865233,44.631943,-225.028892,54.815896,394.178440,-0.012377
30.174999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.074555,0.650000,0.074555,-0.165484,0.657605,0.225790,2.822907,0.135276,1.405936,6.572842,44.010266,-3.717939,44.653431,-224.995828,55.035869,394.159482,-0.011866
30.179999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.074377,0.650000,0.074377,-0.165025,0.657865,0.225202,2.822075,0.131800,1.405897,6.581619,44.043440,-3.570283,44.675376,-224.962719,55.256007,394.141262,-0.011365
30.184999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.074206,0.650000,0.074206,-0.164578,0.658086,0.224623,2.821247,0.128324,1.405864,6.590323,44.076604,-3.422267,44.697777,-224.929567,55.476312,394.123780,-0.010874
30.189999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.074042,0.650000,0.074042,-0.164144,0.658267,0.224055,2.820422,0.124847,1.405837,6.598954,44.109755,-3.273899,44.720634,-224.896371,55.696782,394.107040,-0.010393
30.194999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073886,0.650000,0.073886,-0.163722,0.658408,0.223499,2.819600,0.121370,1.405815,6.607512,44.142888,-3.125181,44.743944,-224.863131,55.917417,394.091042,-0.009923
30.199999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073737,0.650000,0.073737,-0.163314,0.658510,0.222955,2.818780,0.117894,1.405800,6.615997,44.175999,-2.976120,44.767707,-224.829849,56.138219,394.075789,-0.009463
30.204999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073596,0.650000,0.073596,-0.162920,0.658571,0.222424,2.817963,0.114418,1.405790,6.624408,44.209084,-2.826720,44.791921,-224.796525,56.359186,394.061282,-0.009013
30.209999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073462,0.650000,0.073462,-0.162539,0.658593,0.221907,2.817149,0.110943,1.405785,6.632747,44.242137,-2.676986,44.816585,-224.763158,56.580318,394.047523,-0.008573
30.214999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073335,0.650000,0.073335,-0.162172,0.658575,0.221405,2.816338,0.107468,1.405786,6.641013,44.275156,-2.526925,44.841698,-224.729749,56.801615,394.034513,-0.008144
30.219999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073217,0.650000,0.073217,-0.161819,0.658516,0.220918,2.815528,0.103995,1.405792,6.649206,44.308136,-2.376540,44.867258,-224.696299,57.023078,394.022254,-0.007725
30.224999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073105,0.650000,0.073105,-0.161480,0.658418,0.220448,2.814721,0.100523,1.405802,6.657327,44.341072,-2.225837,44.893263,-224.662808,57.244705,394.010748,-0.007317
30.229999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.073002,0.650000,0.073002,-0.161155,0.658279,0.219994,2.813916,0.097052,1.405818,6.665375,44.373961,-2.074822,44.919712,-224.629276,57.466497,393.999997,-0.006919
30.234999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072905,0.650000,0.072905,-0.160845,0.658100,0.219558,2.813113,0.093582,1.405838,6.673352,44.406799,-1.923501,44.946604,-224.595704,57.688453,393.990001,-0.006532
30.239999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072817,0.650000,0.072817,-0.160550,0.657881,0.219140,2.812312,0.090114,1.405863,6.681256,44.439581,-1.771877,44.973938,-224.562091,57.910573,393.980762,-0.006155
30.244999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072736,0.650000,0.072736,-0.160269,0.657621,0.218741,2.811512,0.086648,1.405892,6.689090,44.472303,-1.619958,45.001710,-224.528440,58.132857,393.972283,-0.005789
30.249999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072662,0.650000,0.072662,-0.160004,0.657322,0.218361,2.810714,0.083184,1.405925,6.696852,44.504962,-1.467748,45.029921,-224.494749,58.355304,393.964563,-0.005433
30.254999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072597,0.650000,0.072597,-0.159753,0.656981,0.218002,2.809918,0.079722,1.405963,6.704545,44.537554,-1.315253,45.058568,-224.461019,58.577915,393.957606,-0.005089
30.259999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072539,0.650000,0.072539,-0.159517,0.656601,0.217663,2.809123,0.076263,1.406004,6.712167,44.570075,-1.162480,45.087649,-224.427250,58.800688,393.951412,-0.004754
30.264999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072488,0.650000,0.072488,-0.159296,0.656179,0.217345,2.808329,0.072806,1.406048,6.719720,44.602521,-1.009433,45.117164,-224.393444,59.023623,393.945982,-0.004431
30.269999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072445,0.650000,0.072445,-0.159090,0.655718,0.217049,2.807537,0.069351,1.406096,6.727204,44.634888,-0.856118,45.147109,-224.359599,59.246721,393.941318,-0.004119
30.274999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072410,0.650000,0.072410,-0.158900,0.655215,0.216776,2.806745,0.065899,1.406148,6.734620,44.667173,-0.702542,45.177484,-224.325717,59.469981,393.937421,-0.003817
30.279999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072383,0.650000,0.072383,-0.158724,0.654672,0.216525,2.805955,0.062451,1.406202,6.741969,44.699373,-0.548710,45.208286,-224.291798,59.693401,393.934293,-0.003526
30.284999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072363,0.650000,0.072363,-0.158564,0.654089,0.216298,2.805165,0.059005,1.406260,6.749251,44.731482,-0.394628,45.239514,-224.257842,59.916982,393.931935,-0.003246
30.289999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072351,0.650000,0.072351,-0.158419,0.653464,0.216094,2.804376,0.055563,1.406320,6.756467,44.763499,-0.240303,45.271166,-224.223849,60.140724,393.930348,-0.002977
30.294999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072347,0.650000,0.072347,-0.158289,0.652799,0.215915,2.803588,0.052123,1.406383,6.763618,44.795420,-0.085740,45.303240,-224.189821,60.364626,393.929532,-0.002719
30.299999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072350,0.650000,0.072350,-0.158174,0.652094,0.215760,2.802800,0.048688,1.406448,6.770706,44.827241,0.069054,45.335734,-224.155756,60.588686,393.929491,-0.002472
30.304999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072361,0.650000,0.072361,-0.158073,0.651347,0.215630,2.802012,0.045256,1.406515,6.777730,44.858959,0.224073,45.368646,-224.121656,60.812906,393.930224,-0.002236
30.309999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072380,0.650000,0.072380,-0.157988,0.650560,0.215526,2.801225,0.041828,1.406584,6.784692,44.890571,0.379312,45.401974,-224.087521,61.037284,393.931732,-0.002012
30.314999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072407,0.650000,0.072407,-0.157918,0.649732,0.215447,2.800438,0.038404,1.406655,6.791593,44.922073,0.534763,45.435716,-224.053351,61.261820,393.934017,-0.001798
30.319999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072442,0.650000,0.072442,-0.157862,0.648863,0.215395,2.799651,0.034985,1.406728,6.798434,44.953462,0.690420,45.469870,-224.019146,61.486513,393.937080,-0.001596
30.324999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072484,0.650000,0.072484,-0.157821,0.647953,0.215368,2.798865,0.031569,1.406802,6.805216,44.984735,0.846277,45.504435,-223.984907,61.711363,393.940922,-0.001404
30.329999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072534,0.650000,0.072534,-0.157794,0.647002,0.215369,2.798078,0.028158,1.406877,6.811941,45.015890,1.002328,45.539406,-223.950634,61.936369,393.945543,-0.001224
30.334999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072592,0.650000,0.072592,-0.157782,0.646010,0.215396,2.797291,0.024752,1.406953,6.818610,45.046922,1.158565,45.574784,-223.916328,62.161530,393.950946,-0.001056
30.339999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072658,0.650000,0.072658,-0.157784,0.644977,0.215451,2.796504,0.021350,1.407030,6.825223,45.077830,1.314982,45.610565,-223.881987,62.386846,393.957130,-0.000898
30.344999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072731,0.650000,0.072731,-0.157799,0.643904,0.215532,2.795716,0.017954,1.407107,6.831783,45.108611,1.471573,45.646747,-223.847614,62.612316,393.964096,-0.000752
30.349999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072813,0.650000,0.072813,-0.157829,0.642789,0.215642,2.794929,0.014562,1.407185,6.838291,45.139260,1.628330,45.683329,-223.813208,62.837940,393.971846,-0.000618
30.354999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072902,0.650000,0.072902,-0.157872,0.641633,0.215779,2.794140,0.011176,1.407263,6.844748,45.169777,1.785248,45.720307,-223.778769,63.063717,393.980380,-0.000495
30.359999,4,trim,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.157929,0.640436,0.215943,2.793352,0.007795,1.407341,6.851155,45.200158,1.942318,45.757679,-223.744298,63.289646,393.989699,-0.000383
30.364999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.157998,0.639199,0.216136,2.792562,0.004419,1.407419,6.857516,45.230400,2.099535,45.795444,-223.709795,63.515727,393.999803,-0.000283
30.369999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158081,0.638550,0.216357,2.791772,0.001047,1.407496,6.863846,45.260501,2.256849,45.833598,-223.675260,63.741958,394.010694,-0.000252
30.374999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158177,0.638024,0.216605,2.790982,-0.002322,1.407575,6.870134,45.290460,2.414290,45.872141,-223.640693,63.968340,394.022372,-0.000203
30.379999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158286,0.637649,0.216880,2.790190,-0.005689,1.407653,6.876380,45.320274,2.571856,45.911069,-223.606094,64.194871,394.034837,-0.000146
30.384999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158409,0.637366,0.217183,2.789398,-0.009055,1.407733,6.882580,45.349941,2.729554,45.950381,-223.571464,64.421551,394.048091,-0.000079
30.389999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158544,0.637146,0.217513,2.788604,-0.012421,1.407814,6.888732,45.379460,2.887388,45.990075,-223.536803,64.648379,394.062133,0.000001
30.394999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158691,0.636960,0.217870,2.787810,-0.015786,1.407895,6.894834,45.408827,3.045365,46.030148,-223.502111,64.875354,394.076965,0.000093
30.399999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.158851,0.636790,0.218253,2.787015,-0.019151,1.407977,6.900882,45.438042,3.203488,46.070600,-223.467389,65.102475,394.092587,0.000196
30.404999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.159022,0.636620,0.218664,2.786219,-0.022515,1.408059,6.906875,45.467101,3.361763,46.111426,-223.432636,65.329742,394.109000,0.000312
30.409999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.159204,0.636439,0.219101,2.785421,-0.025880,1.408142,6.912809,45.496003,3.520193,46.152627,-223.397854,65.557154,394.126205,0.000437
30.414999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.159397,0.636241,0.219565,2.784622,-0.029244,1.408225,6.918683,45.524745,3.678783,46.194199,-223.363041,65.784710,394.144203,0.000573
30.419999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.159600,0.636020,0.220054,2.783822,-0.032608,1.408308,6.924494,45.553326,3.837536,46.236141,-223.328199,66.012410,394.162994,0.000718
30.424999,4,settle,0.650000,0.000000,1,0.150000,0.000000,0.072999,0.650000,0.072999,-0.159813,0.635773,0.220570,2.783021,-0.035972,1.408391,6.930240,45.581742,3.996454,46.278451,-223.293328,66.240252,394.182579,0.000871
