t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
56.924999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.304364,1.421375,-0.625432,-1.279626,-0.297761,2.596489,-55.895600,22.408273,17.473940,48.753453,-897.074095,463.299357,-321.351823,0.688055
56.929999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.300725,1.419534,-0.626183,-1.278771,-0.298716,2.588432,-55.757088,22.784725,17.535822,48.774081,-897.355103,463.412337,-321.264298,0.689555
56.934999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.296686,1.420339,-0.626890,-1.277889,-0.299669,2.580372,-55.615495,23.159941,17.597342,48.849426,-897.635407,463.527197,-321.176466,0.689096
56.939999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.293026,1.420791,-0.627361,-1.276979,-0.300616,2.572306,-55.469537,23.536808,17.657760,48.860509,-897.914987,463.643937,-321.088328,0.690691
56.944999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.288864,1.420782,-0.627574,-1.276040,-0.301558,2.564234,-55.321075,23.911823,17.718184,48.932165,-898.193826,463.762557,-320.999888,0.690733
56.949999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.285105,1.422464,-0.627962,-1.275071,-0.302493,2.556155,-55.168639,24.287444,17.777558,48.929281,-898.471908,463.883053,-320.911149,0.691362
56.954999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.281542,1.422902,-0.627951,-1.274075,-0.303419,2.548067,-55.014163,24.660272,17.837293,48.995548,-898.749217,464.005421,-320.822112,0.690282
56.959999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.278561,1.426473,-0.628101,-1.273051,-0.304335,2.539965,-54.856354,25.031956,17.896405,49.064681,-899.025740,464.129650,-320.732778,0.688532
56.964999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.275000,1.432497,-0.628247,-1.271995,-0.305237,2.531835,-54.696102,25.400432,17.955470,49.066753,-899.301463,464.255729,-320.643148,0.684623
56.969999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.270685,1.440478,-0.628057,-1.270901,-0.306120,2.523668,-54.535644,25.761496,18.015948,49.095059,-899.576378,464.383631,-320.553220,0.676458
56.974999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.267901,1.447211,-0.628212,-1.269771,-0.306984,2.515460,-54.372357,26.121262,18.075932,49.129288,-899.850479,464.513336,-320.462990,0.673127
56.979999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.265614,1.451647,-0.628268,-1.268612,-0.307830,2.507221,-54.205527,26.481204,18.135126,49.098962,-900.123749,464.644840,-320.372462,0.673310
56.984999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.264429,1.448974,-0.628553,-1.267435,-0.308667,2.498973,-54.034528,26.844244,18.192900,49.109057,-900.396169,464.778152,-320.281642,0.679647
56.989999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.262753,1.443651,-0.628998,-1.266249,-0.309502,2.490742,-53.858184,27.211593,18.248591,49.156656,-900.667714,464.913290,-320.190539,0.688278
56.994999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.261304,1.440948,-0.629565,-1.265054,-0.310337,2.482528,-53.678185,27.578768,18.303348,49.117908,-900.938363,465.050263,-320.099159,0.691723
56.999999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.260771,1.445778,-0.630221,-1.263844,-0.311163,2.474303,-53.500768,27.933742,18.360863,49.133924,-901.208112,465.189043,-320.007498,0.680921
57.004999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.260302,1.452184,-0.630881,-1.262615,-0.311975,2.466046,-53.322141,28.283576,18.418888,49.169903,-901.476965,465.329584,-319.915549,0.672182
57.009999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.259414,1.455227,-0.631511,-1.261369,-0.312772,2.457762,-53.139453,28.634501,18.475694,49.264301,-901.744908,465.471877,-319.823313,0.671780
57.014999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.259180,1.456303,-0.632423,-1.260108,-0.313561,2.449462,-52.950571,28.989820,18.530021,49.356806,-902.011917,465.615935,-319.730799,0.677249
57.019999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.258196,1.462009,-0.632823,-1.258832,-0.314337,2.441142,-52.759701,29.341005,18.584589,49.318293,-902.277970,465.761760,-319.638012,0.674583
57.024999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.256345,1.463721,-0.633182,-1.257536,-0.315099,2.432799,-52.567910,29.688425,18.639620,49.302338,-902.543059,465.909331,-319.544952,0.672417
57.029999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.254938,1.462805,-0.633608,-1.256224,-0.315852,2.424450,-52.372436,30.036466,18.693601,49.321259,-902.807174,466.058641,-319.451619,0.674491
57.034999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.253950,1.460308,-0.634478,-1.254901,-0.316600,2.416106,-52.172307,30.386588,18.745840,49.381629,-903.070293,466.209697,-319.358020,0.679302
57.039999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.252612,1.461894,-0.635378,-1.253566,-0.317343,2.407760,-51.969549,30.734172,18.797643,49.355081,-903.332399,466.362496,-319.264162,0.678690
57.044999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.250768,1.456519,-0.635962,-1.252219,-0.318081,2.399419,-51.763043,31.082874,18.848472,49.404076,-903.593474,466.517036,-319.170046,0.682944
57.049999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.249402,1.454530,-0.636831,-1.250862,-0.318818,2.391091,-51.552458,31.431784,18.897964,49.404448,-903.853499,466.673321,-319.075680,0.685560
57.054999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.248379,1.456723,-0.637753,-1.249492,-0.319549,2.382759,-51.342361,31.773719,18.948635,49.363336,-904.112466,466.831332,-318.981064,0.680103
57.059999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.246623,1.457011,-0.638506,-1.248106,-0.320270,2.374416,-51.131250,32.111852,18.999680,49.396887,-904.370373,466.991044,-318.886193,0.676465
57.064999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.245974,1.460631,-0.639597,-1.246703,-0.320982,2.366059,-50.917783,32.447356,19.050260,49.445372,-904.627211,467.152439,-318.791068,0.673159
57.069999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.244944,1.465163,-0.640540,-1.245283,-0.321681,2.357677,-50.702118,32.779988,19.100597,49.546313,-904.882969,467.315505,-318.695691,0.669894
57.074999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.244322,1.463510,-0.641430,-1.243850,-0.322370,2.349283,-50.478248,33.119007,19.147576,49.569376,-905.137621,467.480250,-318.600071,0.677684
57.079999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.242790,1.468406,-0.642352,-1.242401,-0.323050,2.340877,-50.255304,33.450813,19.195766,49.568172,-905.391148,467.646672,-318.504213,0.673518
57.084999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.242144,1.467510,-0.642820,-1.240938,-0.323718,2.332456,-50.028862,33.782321,19.243204,49.574811,-905.643544,467.814752,-318.408115,0.674327
57.089999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.242499,1.466402,-0.643414,-1.239469,-0.324378,2.324036,-49.798962,34.113378,19.289636,49.695825,-905.894792,467.984489,-318.311783,0.676331
57.094999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.241881,1.472093,-0.643503,-1.237989,-0.325025,2.315602,-49.566563,34.440825,19.335736,49.719738,-906.144876,468.155872,-318.215220,0.672459
57.099999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.240816,1.471551,-0.643602,-1.236494,-0.325656,2.307152,-49.330342,34.768758,19.380608,49.717719,-906.393781,468.328893,-318.118429,0.674630
57.104999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.240312,1.472037,-0.643670,-1.234990,-0.326276,2.298699,-49.092234,35.094009,19.425272,49.728773,-906.641492,468.503547,-318.021415,0.674589
57.109999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.240600,1.472483,-0.643799,-1.233479,-0.326883,2.290241,-48.851654,35.417151,19.469401,49.789536,-906.887998,468.679823,-317.924178,0.674194
57.114999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.240405,1.477622,-0.643875,-1.231958,-0.327473,2.281766,-48.609805,35.735911,19.513550,49.806873,-907.133290,468.857703,-317.826721,0.669805
57.119999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.239933,1.479686,-0.643777,-1.230424,-0.328046,2.273271,-48.365521,36.052785,19.557209,49.870565,-907.377359,469.037172,-317.729044,0.668554
57.124999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.240980,1.479477,-0.643661,-1.228885,-0.328604,2.264768,-48.115358,36.371631,19.598718,49.884119,-907.620183,469.218230,-317.631154,0.672506
57.129999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.242836,1.480135,-0.643802,-1.227347,-0.329149,2.256262,-47.863397,36.687701,19.639893,49.936585,-907.861743,469.400875,-317.533058,0.673039
57.134999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.244384,1.481656,-0.643836,-1.225811,-0.329681,2.247748,-47.608347,37.002046,19.680208,50.002934,-908.102027,469.585097,-317.434757,0.672835
57.139999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.245744,1.469859,-0.644057,-1.224285,-0.330209,2.239257,-47.340448,37.327837,19.714912,49.997338,-908.340995,469.770919,-317.336270,0.690225
57.144999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.246092,1.478182,-0.644387,-1.222761,-0.330730,2.230771,-47.081298,37.637160,19.754224,50.032419,-908.578637,469.958329,-317.237597,0.677040
57.149999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.245947,1.480974,-0.644406,-1.221224,-0.331229,2.222256,-46.819382,37.944435,19.792892,50.064992,-908.814967,470.147280,-317.138729,0.672125
57.154999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.246131,1.475639,-0.644525,-1.219684,-0.331719,2.213744,-46.548723,38.257563,19.827972,50.114869,-909.049957,470.337782,-317.039677,0.681165
57.159999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.245836,1.487509,-0.644623,-1.218134,-0.332191,2.205214,-46.284351,38.557184,19.866452,50.124866,-909.283600,470.529816,-316.940441,0.667853
57.164999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.246547,1.482702,-0.645165,-1.216574,-0.332646,2.196663,-46.010791,38.863295,19.901040,50.141711,-909.515890,470.723364,-316.841023,0.675709
57.169999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.246913,1.485990,-0.645943,-1.215014,-0.333093,2.188113,-45.737223,39.164342,19.935984,50.155712,-909.746802,470.918430,-316.741430,0.674126
57.174999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.247941,1.477127,-0.646537,-1.213457,-0.333535,2.179573,-45.454479,39.471231,19.967330,50.157075,-909.976314,471.115016,-316.641672,0.684924
57.179999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.249362,1.472298,-0.647202,-1.211913,-0.333980,2.171065,-45.169436,39.775884,19.998094,50.138884,-910.204398,471.313131,-316.541758,0.688699
57.184999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.250897,1.467004,-0.647556,-1.210380,-0.334423,2.162578,-44.882778,40.077608,20.028757,50.189039,-910.431042,471.512762,-316.441691,0.689453
57.189999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.251701,1.466610,-0.647901,-1.208853,-0.334861,2.154103,-44.594248,40.375998,20.058948,50.268770,-910.656239,471.713893,-316.341472,0.687272
57.194999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.253156,1.457501,-0.648131,-1.207335,-0.335297,2.145648,-44.295076,40.680779,20.084834,50.269833,-910.879956,471.916531,-316.241113,0.698086
57.199999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.254731,1.450498,-0.648638,-1.205833,-0.335737,2.137231,-43.993208,40.984062,20.109854,50.252333,-911.102161,472.120690,-316.140626,0.703436
57.204999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.255376,1.448324,-0.648771,-1.204340,-0.336174,2.128834,-43.693024,41.280834,20.136195,50.242704,-911.322851,472.326350,-316.040011,0.699566
57.209999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.257244,1.444895,-0.649078,-1.202854,-0.336606,2.120449,-43.390321,41.575578,20.161809,50.307956,-911.542023,472.533487,-315.939266,0.698976
57.214999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.258286,1.439479,-0.648859,-1.201378,-0.337034,2.112083,-43.080517,41.872379,20.184829,50.362140,-911.759654,472.742104,-315.838400,0.704208
57.219999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.259949,1.442699,-0.648806,-1.199906,-0.337452,2.103721,-42.772164,42.162513,20.208793,50.345342,-911.975729,472.952188,-315.737416,0.699231
57.224999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.261221,1.440402,-0.648832,-1.198438,-0.337857,2.095355,-42.461075,42.451301,20.231920,50.358628,-912.190245,473.163720,-315.636314,0.699833
57.229999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.261327,1.439683,-0.648549,-1.196972,-0.338253,2.086995,-42.147460,42.737896,20.254376,50.361496,-912.403189,473.376689,-315.535098,0.700110
57.234999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.262238,1.435743,-0.648448,-1.195508,-0.338640,2.078645,-41.829336,43.024443,20.275179,50.387692,-912.614542,473.591092,-315.433774,0.704007
57.239999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.263068,1.436405,-0.648721,-1.194048,-0.339020,2.070301,-41.510114,43.307315,20.295650,50.392873,-912.824292,473.806918,-315.332347,0.703136
57.244999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.264243,1.427580,-0.648955,-1.192596,-0.339397,2.061975,-41.182490,43.593894,20.312873,50.405067,-913.032414,474.024168,-315.230826,0.712547
57.249999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.266441,1.426360,-0.649543,-1.191157,-0.339773,2.053671,-40.854988,43.875661,20.330361,50.554161,-913.238886,474.242838,-315.129218,0.712131
57.254999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.268108,1.428332,-0.649950,-1.189723,-0.340141,2.045363,-40.522345,44.156170,20.345851,50.685685,-913.443698,474.462915,-315.027528,0.711738
57.259999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.269736,1.434001,-0.650345,-1.188287,-0.340491,2.037034,-40.187798,44.433005,20.360742,50.678243,-913.646830,474.684384,-314.925761,0.708738
57.264999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.271279,1.430223,-0.650607,-1.186854,-0.340830,2.028698,-39.848303,44.710453,20.373956,50.736839,-913.848266,474.907240,-314.823924,0.713729
57.269999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.272359,1.442759,-0.651139,-1.185418,-0.341151,2.020338,-39.515251,44.976972,20.389976,50.674923,-914.048009,475.131455,-314.722015,0.701391
57.274999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.271842,1.449699,-0.651270,-1.183963,-0.341445,2.011928,-39.185857,45.236773,20.408055,50.646363,-914.246084,475.356986,-314.620020,0.691990
57.279999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.273236,1.448421,-0.651863,-1.182503,-0.341723,2.003502,-38.849060,45.498820,20.423132,50.683969,-914.442484,475.583821,-314.517942,0.697004
57.284999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.274053,1.450829,-0.652172,-1.181045,-0.341990,1.995071,-38.510046,45.757930,20.437558,50.703126,-914.637182,475.811960,-314.415790,0.697602
57.289999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.275002,1.454402,-0.652341,-1.179584,-0.342241,1.986624,-38.171400,46.012281,20.452433,50.703475,-914.830175,476.041382,-314.313565,0.694431
57.294999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.276344,1.457190,-0.652907,-1.178121,-0.342476,1.978160,-37.831660,46.263395,20.466916,50.746577,-915.021460,476.272068,-314.211267,0.692651
57.299999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.277011,1.460042,-0.652916,-1.176655,-0.342696,1.969680,-37.489470,46.511765,20.480736,50.816289,-915.211029,476.504002,-314.108898,0.691496
57.304999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.277278,1.460556,-0.652835,-1.175188,-0.342900,1.961190,-37.141727,46.759840,20.492354,50.825820,-915.398862,476.737177,-314.006465,0.694555
57.309999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.278362,1.461722,-0.653023,-1.173720,-0.343091,1.952696,-36.793260,47.004375,20.503786,50.884008,-915.584942,476.971584,-313.903975,0.694597
57.314999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.278423,1.463034,-0.652850,-1.172251,-0.343269,1.944195,-36.441546,47.246681,20.514063,50.812841,-915.769260,477.207209,-313.801430,0.694893
57.319999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.279339,1.461429,-0.652319,-1.170784,-0.343433,1.935694,-36.091271,47.484457,20.525447,50.729584,-915.951812,477.444033,-313.698832,0.693425
57.324999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.279824,1.463000,-0.651491,-1.169319,-0.343582,1.927194,-35.745142,47.715554,20.538916,50.754019,-916.132610,477.682029,-313.596171,0.686922
57.329999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.280733,1.460280,-0.650608,-1.167858,-0.343716,1.918699,-35.392150,47.947167,20.549608,50.724649,-916.311649,477.921182,-313.493449,0.690093
57.334999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.281748,1.464296,-0.649904,-1.166400,-0.343835,1.910201,-35.043945,48.171610,20.562399,50.792708,-916.488924,478.161476,-313.390669,0.683807
57.339999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.281790,1.465567,-0.648844,-1.164940,-0.343932,1.901691,-34.690383,48.395151,20.573057,50.814474,-916.664432,478.402889,-313.287831,0.684303
57.344999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.282912,1.469757,-0.648007,-1.163478,-0.344007,1.893170,-34.337652,48.614066,20.584101,50.900402,-916.838162,478.645409,-313.184938,0.681332
57.349999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.283817,1.472771,-0.646971,-1.162016,-0.344060,1.884633,-33.980200,48.831490,20.593211,50.895502,-917.010106,478.889019,-313.081995,0.682084
57.354999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.283915,1.472091,-0.645630,-1.160554,-0.344093,1.876092,-33.620619,49.046705,20.601683,50.820318,-917.180244,479.133711,-312.979008,0.684078
57.359999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.283867,1.470816,-0.644335,-1.159095,-0.344110,1.867559,-33.262363,49.257800,20.610878,50.900814,-917.348576,479.379468,-312.875976,0.683299
57.364999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.283223,1.473700,-0.643078,-1.157633,-0.344108,1.859025,-32.900778,49.466220,20.618500,50.921557,-917.515096,479.626275,-312.772903,0.682310
57.369999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.281497,1.474720,-0.641367,-1.156164,-0.344083,1.850484,-32.538342,49.671315,20.625976,50.944094,-917.679794,479.874115,-312.669792,0.681353
57.374999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.279307,1.475069,-0.639271,-1.154685,-0.344037,1.841945,-32.173690,49.873668,20.632652,50.993728,-917.842662,480.122973,-312.566645,0.681494
57.379999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.277475,1.474689,-0.636935,-1.153199,-0.343968,1.833410,-31.805177,50.074128,20.637771,51.055926,-918.003685,480.372839,-312.463469,0.683355
57.384999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.275621,1.481853,-0.634850,-1.151700,-0.343871,1.824864,-31.439597,50.268511,20.643861,51.138120,-918.162860,480.623692,-312.360265,0.677288
57.389999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.273452,1.486495,-0.632132,-1.150185,-0.343738,1.816295,-31.071260,50.460019,20.648905,51.160899,-918.320188,480.875510,-312.257033,0.675172
57.394999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.272119,1.488929,-0.629411,-1.148658,-0.343574,1.807716,-30.700904,50.648965,20.653114,51.177033,-918.475657,481.128278,-312.153778,0.675467
57.399999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.271211,1.492409,-0.626589,-1.147124,-0.343378,1.799129,-30.330576,50.833953,20.657301,51.192145,-918.629261,481.381982,-312.050502,0.673671
57.404999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.269878,1.493537,-0.623197,-1.145586,-0.343151,1.790539,-29.958394,51.016033,20.660842,51.161046,-918.780997,481.636603,-311.947207,0.673463
57.409999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.269395,1.494999,-0.620014,-1.144046,-0.342894,1.781951,-29.587280,51.194048,20.664728,51.213145,-918.930863,481.892124,-311.843893,0.671599
57.414999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.268998,1.492123,-0.616924,-1.142509,-0.342612,1.773374,-29.208045,51.372223,20.664978,51.229273,-919.078839,482.148536,-311.740569,0.677593
57.419999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.267869,1.496354,-0.613432,-1.140973,-0.342301,1.764803,-28.833668,51.543978,20.667248,51.278833,-919.224919,482.405823,-311.637238,0.672301
57.424999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.267273,1.493861,-0.609813,-1.139437,-0.341960,1.756237,-28.452220,51.715287,20.666434,51.297547,-919.369097,482.663967,-311.533904,0.676369
57.429999,7,settle,0.650000,0.000000,1,-0.450000,0.000000,-0.252358,0.650000,-0.252358,-0.267732,1.495686,-0.606644,-1.137907,-0.341591,1.747682,-28.071536,51.882431,20.665612,51.325762,-919.511357,482.922958,-311.430574,0.675389
57.434999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.266925,0.650000,-0.252358,-0.268241,1.493033,-0.603530,-1.136387,-0.341197,1.739138,-27.685754,52.048243,20.662459,51.336669,-919.651687,483.182780,-311.327254,0.679186
57.439999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.281492,0.650000,-0.252358,-0.268245,1.601179,-0.599928,-1.134789,-0.340664,1.730349,-27.306777,52.207618,20.662332,51.354148,-919.790093,483.443416,-311.223942,0.670938
57.444999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.296060,0.650000,-0.252358,-0.268421,1.717049,-0.596752,-1.133022,-0.339865,1.721033,-26.920109,52.366820,20.658698,51.395828,-919.926572,483.704848,-311.120640,0.675519
57.449999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.310627,0.650000,-0.252358,-0.267606,1.856608,-0.593383,-1.131061,-0.338763,1.711116,-26.530241,52.523094,20.653477,51.391118,-920.061097,483.967069,-311.017359,0.678367
57.454999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.325194,0.650000,-0.252358,-0.266473,2.001869,-0.590098,-1.128886,-0.337323,1.700531,-26.135937,52.677030,20.646072,51.388695,-920.193647,484.230066,-310.914110,0.683534
57.459999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.339761,0.650000,-0.252358,-0.265400,2.148017,-0.587000,-1.126497,-0.335533,1.689265,-25.733457,52.829750,20.634738,51.317118,-920.324193,484.493829,-310.810908,0.693275
57.464999,7,ramp,0.650000,0.000000,1,-0.450000,0.000000,-0.354328,0.650000,-0.252358,-0.263824,2.290073,-0.584011,-1.123903,-0.333393,1.677330,-25.325548,52.980132,20.620664,51.349795,-920.452699,484.758349,-310.707770,0.703262
