loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcData[0],rcData[1],rcData[2],rcData[3],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),magADC[0],magADC[1],magADC[2],BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroRaw[0],gyroRaw[1],gyroRaw[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,quaternion[0],quaternion[1],quaternion[2],quaternion[3],motor[0],servo[0],servo[1],navState,navFlags,navEPH,navEPV,navPos[0],navPos[1],navPos[2],navVel[0],navVel[1],navVel[2],navTgtVel[0],navTgtVel[1],navTgtVel[2],navTgtPos[0],navTgtPos[1],navTgtPos[2],navTgtHdg,navSurf,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
126176,325370596,262,-93,0,0,0,16,0,0,0,0,0,422,-210,0,1865,1112,1500,2000,364,-388,0,2000,10.700,88,487,824,11293,1023,40,-111,-25,49,-211,-35,1896,-622,2478,6574,-378,9329,3385,1172,2000,1000,1524,1,37,221,340,16476,-2061,11061,476,-174,346,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,158,341,0,0,-15,-79,-117,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126208,325387393,262,-93,0,0,0,17,0,0,0,0,0,422,-210,0,1865,1112,1500,2000,364,-388,0,2000,10.700,88,487,824,11276,1023,51,-119,-27,106,-189,-39,1900,-463,2541,6605,-380,9331,3435,994,2000,1000,1524,1,37,220,340,16487,-2064,11074,495,-197,316,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,158,341,0,0,-15,-79,-117,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126240,325404086,256,-103,0,0,0,18,0,0,0,0,0,413,-233,0,1857,1069,1500,2000,356,-430,0,2000,10.700,88,487,824,11276,1023,62,-121,-29,81,-142,-47,1858,-457,2518,6518,-392,9329,3488,804,2000,1000,1574,1,37,220,340,16498,-2067,11086,510,-216,284,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,136,341,0,0,-15,-79,-117,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126272,325421050,256,-103,0,0,0,18,0,0,0,0,0,413,-233,0,1857,1069,1500,2000,356,-431,0,2000,10.700,88,487,824,11309,1023,72,-134,-29,67,-53,-24,1818,-772,2431,6460,-413,9323,3544,591,2000,1000,1575,1,37,219,341,16508,-2070,11097,524,-234,251,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,187,341,0,0,-15,-83,-94,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126304,325438146,256,-103,0,0,0,18,0,0,0,0,0,413,-233,0,1857,1069,1500,2000,356,-431,0,2000,10.700,88,487,824,11309,1023,78,-135,-29,53,-137,-14,1566,-448,2517,6392,-444,9312,3600,362,2000,1000,1575,1,37,219,341,16522,-2076,11108,549,-259,219,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,194,341,0,0,-15,-83,-94,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126336,325455187,256,-103,0,0,0,18,0,0,0,0,0,413,-233,0,1857,1069,1500,2000,356,-431,0,2000,10.700,88,487,824,11209,1023,80,-150,-29,70,-232,-37,1694,-384,2826,6398,-475,9296,3653,126,2000,1000,1575,1,37,219,341,16535,-2081,11118,569,-276,185,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,187,341,0,0,-15,-83,-94,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126368,325472268,256,-103,0,0,0,17,0,0,0,0,0,413,-233,0,1857,1069,1500,2000,356,-431,0,2000,10.700,254,630,711,11209,1023,79,-148,-26,108,-169,-39,1739,-360,3170,6428,-504,9275,3702,-124,2000,1000,1575,1,37,219,341,16535,-2081,11118,569,-276,185,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,142,341,0,0,-15,-83,-94,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126400,325489023,256,-103,0,0,0,15,0,0,0,0,0,413,-233,0,1857,1069,1500,2000,356,-431,0,2000,10.700,254,630,711,11234,1023,80,-162,-24,122,-162,-33,1970,-509,3606,6390,-528,9250,3745,-375,2000,1000,1575,1,37,218,342,16549,-2087,11128,586,-293,141,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,142,341,0,0,-15,-83,-94,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126432,325505814,215,-106,0,0,0,14,0,0,0,0,0,347,-241,0,1800,1055,1500,2000,299,-445,0,2000,10.700,254,630,711,11234,1023,76,-157,-23,77,-106,-26,2219,-660,3943,6367,-545,9219,3784,-633,2000,1000,1646,1,37,218,342,16561,-2093,11136,598,-308,94,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,160,341,0,0,-15,-83,-94,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126464,325522434,215,-106,0,0,0,15,0,0,0,0,0,347,-241,0,1800,1055,1500,2000,299,-445,0,2000,10.700,254,630,711,11225,1023,81,-167,-23,75,-90,-13,2225,-639,4070,6349,-562,9182,3819,-892,2000,1000,1646,1,37,217,342,16573,-2098,11143,605,-324,42,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,211,341,0,0,-15,-83,-94,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126496,325539158,215,-106,0,0,0,14,0,0,0,0,0,347,-241,0,1800,1055,1500,2000,299,-445,0,2000,10.700,254,630,711,11225,1023,76,-165,-23,63,-93,-13,2374,-810,4306,6353,-577,9137,3853,-1155,2000,1000,1646,1,37,217,342,16585,-2104,11148,611,-341,-10,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,160,341,0,0,-14,-89,-75,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126528,325556251,215,-106,0,0,0,15,0,0,0,0,0,347,-241,0,1800,1055,1500,2000,299,-445,0,2000,10.700,254,630,711,11217,1023,74,-170,-24,48,-186,-18,2097,-630,4241,6351,-585,9084,3887,-1425,2000,1000,1646,1,37,216,343,16600,-2112,11153,624,-372,-65,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,148,341,0,0,-14,-89,-75,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126560,325573330,215,-106,0,0,0,16,0,0,0,0,0,347,-241,0,1800,1055,1500,2000,299,-445,0,2000,10.700,456,778,537,11217,1023,78,-171,-26,81,-246,-38,1794,-449,4055,6363,-596,9023,3917,-1698,2000,1000,1646,1,37,216,343,16600,-2112,11153,624,-372,-65,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,147,341,0,0,-14,-89,-75,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126592,325590096,215,-106,0,0,0,16,0,0,0,0,0,347,-241,0,1800,1055,1500,2000,299,-445,0,2000,10.700,456,778,537,11225,1023,78,-172,-26,95,-237,-40,1841,-461,4270,6326,-606,8957,3943,-1966,2000,1000,1646,1,37,216,343,16614,-2121,11157,631,-394,-118,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,111,341,0,0,-14,-89,-75,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126624,325606827,136,-107,0,2,0,16,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.700,456,778,537,11225,1023,75,-175,-25,108,-192,-36,2132,-716,4835,6299,-613,8883,3966,-2233,1998,1000,1758,1,37,216,343,16628,-2129,11159,633,-410,-171,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,169,341,0,0,-14,-89,-75,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126656,325623497,136,-107,0,2,0,15,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.700,456,778,537,11192,1023,64,-162,-24,62,-116,-21,2152,-805,5111,6247,-614,8805,3987,-2491,1998,1000,1758,1,37,215,344,16642,-2138,11161,633,-430,-229,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,216,341,0,0,-6,-111,-61,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126688,325640260,136,-107,0,3,0,13,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.700,456,778,537,11192,1023,49,-156,-22,58,-92,-13,2047,-821,5165,6248,-601,8727,4007,-2723,1998,1000,1758,1,37,215,344,16659,-2151,11161,642,-461,-290,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,118,341,0,0,-6,-111,-61,2,179,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126720,325657195,136,-107,0,3,0,12,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.700,456,778,537,11259,1023,38,-149,-19,5,-114,-3,1845,-661,5146,6208,-574,8647,4028,-2945,1998,1000,1758,1,37,215,345,16675,-2162,11161,646,-485,-347,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,118,341,0,0,-6,-111,-61,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126752,325674118,136,-107,0,4,0,11,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.690,596,870,271,11259,1023,32,-147,-18,3,-123,-4,1921,-693,5293,6226,-539,8569,4044,-3150,1998,1000,1758,1,37,215,345,16675,-2162,11161,646,-485,-347,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,160,341,0,0,-6,-111,-61,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126784,325691010,136,-107,0,4,0,12,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.690,596,870,271,11217,1023,22,-136,-19,36,-192,-14,1595,-666,4971,6207,-500,8491,4060,-3343,1998,1000,1758,1,37,214,345,16690,-2174,11159,646,-502,-402,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,160,341,0,0,-6,-111,-61,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126816,325707775,136,-107,0,4,0,9,0,0,0,0,0,220,-242,0,1692,1052,1500,1999,190,-448,0,1998,10.690,596,870,271,11217,1023,18,-128,-15,65,-203,-22,1816,-998,5089,6137,-457,8416,4075,-3515,1998,1000,1758,1,37,214,346,16705,-2185,11156,643,-514,-455,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,147,341,0,0,-6,-111,-61,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126848,325724630,118,-107,0,6,0,10,0,0,0,0,0,190,-243,0,1666,1051,1500,1999,164,-449,0,1998,10.690,596,870,271,11167,1023,26,-122,-16,52,-133,-33,1760,-755,5006,6141,-418,8342,4085,-3681,1998,1000,1785,1,37,214,346,16718,-2195,11152,636,-525,-506,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,147,341,0,0,-6,-111,-61,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126880,325741243,118,-107,0,7,0,10,0,0,0,0,0,190,-243,0,1666,1051,1500,1999,164,-449,0,1998,10.690,596,870,271,11167,1023,21,-112,-16,40,-120,-30,1452,-379,4883,6099,-389,8271,4093,-3832,1998,1000,1785,1,37,213,347,16731,-2206,11148,633,-530,-557,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,115,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126912,325758259,118,-107,0,7,0,8,0,0,0,0,0,190,-243,0,1666,1051,1500,1999,164,-449,0,1998,10.690,596,870,271,11158,1023,17,-109,-14,20,-32,-5,1924,-669,5192,6076,-356,8198,4100,-3982,1998,1000,1785,1,37,213,347,16748,-2219,11142,639,-533,-607,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,162,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126944,325775223,118,-107,0,7,0,6,0,0,0,0,0,190,-243,0,1666,1051,1500,1999,164,-449,0,1998,10.690,640,903,102,11158,1023,12,-106,-11,-20,-51,8,2006,-795,5182,6070,-321,8131,4104,-4115,1998,1000,1785,1,37,213,347,16748,-2219,11142,639,-533,-607,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,162,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
126976,325792200,117,-107,0,8,0,4,0,0,0,0,0,189,-243,0,1665,1051,1500,1999,163,-449,0,1998,10.690,640,903,102,11116,1023,8,-100,-7,22,-180,-7,1786,-747,4894,6083,-278,8065,4106,-4244,1998,1000,1786,1,37,213,348,16764,-2231,11136,640,-537,-659,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,142,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
127008,325809201,117,-107,0,7,0,2,0,0,0,0,0,189,-243,0,1665,1051,1500,1999,163,-449,0,1998,10.690,640,903,102,11057,1023,17,-118,-4,50,-199,-11,1661,-1078,4642,6095,-233,7994,4101,-4384,1998,1000,1786,1,37,213,349,16779,-2242,11128,640,-538,-707,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,118,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
127040,325825935,117,-107,0,7,0,0,0,0,0,0,0,189,-243,0,1665,1051,1500,1999,163,-449,0,1998,10.690,640,903,102,11057,1023,22,-122,-1,48,-195,-15,1315,-821,4712,6096,-190,7919,4087,-4533,1998,1000,1786,1,37,212,349,16794,-2254,11120,640,-538,-752,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,118,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
127072,325842717,117,-107,0,7,0,-1,0,0,0,0,0,189,-243,0,1665,1051,1500,1999,163,-449,0,1998,10.690,640,903,102,11049,1023,21,-128,3,46,-138,-5,1314,-808,5096,6096,-142,7840,4068,-4687,1998,1000,1786,1,37,212,350,16813,-2267,11110,643,-533,-795,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,151,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
127104,325859744,117,-107,0,7,0,-4,0,0,0,0,0,189,-243,0,1665,1051,1500,1999,163,-449,0,1998,10.690,640,903,102,11049,1023,22,-132,7,45,-79,15,1472,-789,5587,6256,-89,7754,4041,-4852,1998,1000,1786,1,37,212,351,16830,-2279,11101,642,-525,-838,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,151,341,0,0,15,-123,-50,2,180,165,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
