i,t_us,n_markers,emitter_x_native,emitter_y_native,emitter_x_m2,emitter_y_m2,deg_per_s,degraded
4548,11937600489,2,238.80,227.42,-40.60,13.71,17.2,1
4550,11937607436,4,239.46,227.98,-40.27,13.99,18.8,0
4552,11937614383,4,239.93,227.62,-40.04,13.81,12.9,0
4554,11937621330,3,240.25,227.99,-39.87,13.99,10.7,0
4556,11937628278,3,240.70,227.39,-39.65,13.70,16.2,0
4558,11937635225,3,241.10,227.08,-39.45,13.54,11.2,0
4560,11937642172,3,241.47,227.85,-39.27,13.92,18.7,0
4562,11937649119,3,242.46,227.42,-38.77,13.71,23.7,0
4564,11937656067,3,242.65,227.04,-38.67,13.52,9.3,0
4566,11937663014,3,243.10,227.08,-38.45,13.54,9.9,0
4568,11937669961,3,243.80,227.76,-38.10,13.88,21.3,0
4570,11937676908,2,243.68,226.74,-38.16,13.37,22.3,1
4572,11937683856,4,245.05,227.97,-37.48,13.98,40.2,0
4574,11937690807,2,246.09,227.73,-36.96,13.86,23.4,1
4576,11937697750,3,246.86,226.97,-36.57,13.49,23.7,0
4578,11937704697,3,247.78,227.82,-36.11,13.91,27.2,0
4580,11937711645,2,247.79,226.87,-36.11,13.43,20.8,1
4582,11937718592,4,249.26,227.68,-35.37,13.84,36.7,0
4584,11937725539,2,250.09,227.73,-34.96,13.86,18.2,1
4586,11937732486,2,251.53,227.89,-34.24,13.94,31.7,1
4588,11937739434,3,251.25,227.10,-34.38,13.55,18.4,0
4590,11937746384,3,252.06,227.12,-33.97,13.56,17.7,0
4592,11937753328,1,,,,,,1
4594,11937760276,3,253.18,226.88,-33.41,13.44,12.6,0
4596,11937767223,3,254.05,227.03,-32.97,13.51,19.4,0
4598,11937774170,2,254.55,227.70,-32.73,13.85,18.2,1
4600,11937781117,2,253.68,229.74,-33.16,14.87,48.5,1
4602,11937788065,2,255.96,227.54,-32.02,13.77,69.2,1
4604,11937795012,4,257.19,227.55,-31.41,13.77,26.9,0
4606,11937801959,2,256.02,227.77,-31.99,13.88,25.9,1
4608,11937808906,3,258.87,227.26,-30.56,13.63,63.4,0
4610,11937815854,3,259.32,227.55,-30.34,13.77,11.7,0
4612,11937822801,2,260.38,227.26,-29.81,13.63,24.0,1
4614,11937829748,3,261.11,228.27,-29.44,14.13,27.3,0
4616,11937836695,2,259.81,228.23,-30.09,14.12,28.5,1
4618,11937843642,4,262.92,227.64,-28.54,13.82,69.3,0
4620,11937850590,3,263.43,227.05,-28.29,13.53,17.0,0
4622,11937857537,3,264.34,227.32,-27.83,13.66,20.7,0
4624,11937864484,4,265.48,227.89,-27.26,13.94,28.0,0
4626,11937871432,3,266.26,227.57,-26.87,13.79,18.3,0
4628,11937878379,4,267.18,227.96,-26.41,13.98,21.9,0
4630,11937885326,3,267.93,227.74,-26.03,13.87,17.2,0
4632,11937892273,3,268.77,227.79,-25.62,13.90,18.3,0
4634,11937899222,3,269.40,227.40,-25.30,13.70,16.3,0
4636,11937906168,4,270.51,227.93,-24.74,13.97,27.0,0
4638,11937913115,3,271.01,227.69,-24.49,13.85,12.2,0
4640,11937920063,3,271.69,227.31,-24.15,13.66,17.0,0
4642,11937927010,3,272.62,228.28,-23.69,14.14,29.3,0
4644,11937933958,2,271.52,228.94,-24.24,14.47,28.0,1
4646,11937940904,4,274.35,227.60,-22.82,13.80,68.5,0
4648,11937947853,3,274.81,227.19,-22.59,13.60,13.4,0
4650,11937954800,3,275.81,227.19,-22.09,13.60,21.9,0
4652,11937961747,3,276.62,228.28,-21.69,14.14,29.6,0
4654,11937968693,3,278.09,227.57,-20.95,13.78,35.8,0
4656,11937975641,4,278.66,227.97,-20.67,13.98,15.2,0
4658,11937982588,4,279.69,227.81,-20.15,13.90,22.9,0
4660,11937989535,4,280.37,227.71,-19.81,13.85,15.0,0
4662,11937996482,4,281.43,227.97,-19.29,13.98,23.8,0
4664,11938003430,3,282.04,228.04,-18.98,14.02,13.5,0
4666,11938010377,2,283.24,227.90,-18.38,13.95,26.4,1
4668,11938017324,3,284.13,227.82,-17.94,13.91,19.5,0
4670,11938024271,1,,,,,,1
4672,11938031221,3,286.13,227.82,-16.94,13.91,21.9,0
4674,11938038166,3,287.40,227.60,-16.30,13.80,28.2,0
4676,11938045114,3,288.11,227.61,-15.94,13.80,15.7,0
4678,11938052061,4,289.07,227.78,-15.46,13.89,21.2,0
4680,11938059009,4,290.11,227.68,-14.95,13.84,22.8,0
4682,11938065955,4,290.96,227.72,-14.52,13.86,18.8,0
4684,11938072902,4,292.11,227.68,-13.95,13.84,25.0,0
4686,11938079849,2,292.89,227.86,-13.55,13.93,17.7,1
4688,11938086796,3,293.73,227.88,-13.14,13.94,18.3,0
4690,11938093743,2,294.73,227.81,-12.64,13.91,21.9,1
4692,11938100691,3,295.91,227.86,-12.05,13.93,25.9,0
4694,11938107638,2,296.73,227.81,-11.64,13.91,17.9,1
4696,11938114585,4,297.78,227.88,-11.11,13.94,23.1,0
4698,11938121532,4,298.82,227.73,-10.59,13.87,23.0,0
4700,11938128480,4,299.88,227.87,-10.06,13.93,23.3,0
4702,11938135427,3,300.88,228.23,-9.56,14.11,23.3,0
4704,11938142374,4,302.11,227.91,-8.94,13.96,27.8,0
4706,11938149322,4,303.34,227.79,-8.33,13.90,27.0,0
4708,11938156269,2,304.59,227.75,-7.70,13.88,27.5,1
4710,11938163217,4,305.41,227.77,-7.30,13.88,17.7,0
4712,11938170164,2,306.74,227.60,-6.63,13.80,29.4,1
4714,11938177111,4,307.36,227.81,-6.32,13.90,14.4,0
4716,11938184058,2,308.25,227.56,-5.88,13.78,20.1,1
4718,11938191005,4,309.22,228.05,-5.39,14.02,23.8,0
4720,11938197952,2,310.30,229.84,-4.85,14.92,45.8,1
4722,11938204900,4,311.10,228.28,-4.45,14.14,38.3,0
4724,11938211847,2,312.25,229.46,-3.87,14.73,36.0,1
4726,11938218794,3,313.06,228.45,-3.47,14.23,28.4,0
4728,11938225741,3,314.35,228.05,-2.83,14.03,29.4,0
4730,11938232689,3,314.97,228.08,-2.51,14.04,13.6,0
4732,11938239636,3,315.61,228.07,-2.19,14.03,14.1,0
4734,11938246583,1,,,,,,1
4736,11938253530,2,317.69,228.73,-1.15,14.37,23.9,1
4738,11938260478,2,318.03,230.06,-0.98,15.03,30.0,1
4740,11938267425,3,319.14,228.27,-0.43,14.13,46.1,0
4742,11938274372,2,320.05,230.04,0.02,15.02,43.7,1
4744,11938281319,2,320.13,229.78,0.06,14.89,6.0,1
4746,11938288267,3,321.21,228.42,0.61,14.21,38.1,0
4748,11938295214,2,322.25,229.46,1.13,14.73,32.2,1
4750,11938302161,2,322.94,228.70,1.47,14.35,22.5,1
4752,11938309108,2,324.90,228.68,2.45,14.34,42.8,1
4754,11938316058,3,325.96,227.81,2.98,13.90,30.1,0
4756,11938323005,1,,,,,,1
4758,11938329950,1,,,,,,1
4760,11938336897,2,327.81,228.29,3.90,14.15,13.9,1
4762,11938343844,2,328.94,228.17,4.47,14.08,25.0,1
4764,11938350792,2,330.49,229.69,5.24,14.85,47.5,1
4766,11938357739,2,330.60,228.08,5.30,14.04,35.3,1
4768,11938364686,3,331.55,228.43,5.78,14.21,22.3,0
4770,11938371634,3,332.25,228.71,6.13,14.35,16.4,0
4772,11938378581,4,333.20,228.50,6.60,14.25,21.2,0
4774,11938385528,3,334.18,228.46,7.09,14.23,21.4,0
4776,11938392475,3,334.93,228.48,7.47,14.24,16.4,0
4778,11938399422,4,335.77,228.47,7.88,14.23,18.3,0
4780,11938406370,3,336.75,228.80,8.38,14.40,22.9,0
4782,11938413317,4,337.32,228.30,8.66,14.15,16.6,0
4784,11938420264,4,338.31,228.72,9.16,14.36,23.5,0
4786,11938427212,3,339.40,227.67,9.70,13.84,33.1,0
4788,11938434159,4,340.19,228.76,10.09,14.38,29.5,0
4790,11938441106,4,340.85,228.68,10.43,14.34,14.7,0
4792,11938448053,4,341.88,228.68,10.94,14.34,22.4,0
4794,11938455001,3,342.72,228.84,11.36,14.42,18.8,0
4796,11938461948,3,343.63,228.15,11.82,14.08,25.1,0
4798,11938468895,4,344.26,228.72,12.13,14.36,18.5,0
4800,11938475842,4,345.23,228.81,12.61,14.41,21.3,0
4802,11938482789,4,346.03,229.08,13.01,14.54,18.5,0
4804,11938489737,4,346.73,228.82,13.37,14.41,16.4,0
4806,11938496684,4,347.69,228.93,13.84,14.47,21.0,0
4808,11938503631,4,348.19,228.96,14.10,14.48,11.0,0
4810,11938510579,2,349.07,228.70,14.53,14.35,20.0,1
4812,11938517526,4,349.80,228.80,14.90,14.40,16.1,0
4814,11938524473,4,350.36,228.80,15.18,14.40,12.2,0
4816,11938531420,3,351.35,228.82,15.68,14.41,21.8,0
4818,11938538368,4,351.78,229.09,15.89,14.55,11.1,0
4820,11938545318,4,352.38,228.90,16.19,14.45,13.7,0
4822,11938552262,3,353.50,228.73,16.75,14.36,24.8,0
4824,11938559209,4,353.88,229.14,16.94,14.57,12.2,0
4826,11938566157,3,354.40,228.83,17.20,14.42,13.3,0
4828,11938573105,2,355.96,228.72,17.98,14.36,34.1,1
4830,11938580052,3,356.22,228.64,18.11,14.32,6.0,0
4832,11938586999,3,356.58,229.26,18.29,14.63,15.7,0
4834,11938593946,3,357.54,228.77,18.77,14.38,23.5,0
4836,11938600898,4,358.14,229.20,19.07,14.60,16.2,0
4838,11938607842,3,359.30,228.81,19.65,14.41,26.8,0
4840,11938614788,3,359.89,229.05,19.94,14.52,13.8,0
4842,11938621735,4,360.28,229.12,20.14,14.56,8.8,0
4844,11938628682,2,361.26,229.38,20.63,14.69,22.2,1
4846,11938635629,4,362.06,229.23,21.03,14.62,17.7,0
4848,11938642576,3,362.95,229.20,21.47,14.60,19.4,0
4850,11938649524,3,363.82,229.26,21.91,14.63,19.1,0
4852,11938656473,4,364.43,229.47,22.21,14.74,14.1,0
4854,11938663418,3,365.66,228.77,22.83,14.38,31.1,0
4856,11938670365,4,366.28,229.33,23.14,14.66,18.2,0
4858,11938677313,2,367.28,229.58,23.64,14.79,22.5,1
4860,11938684260,3,368.27,229.21,24.14,14.60,23.3,0
4862,11938691207,3,368.83,229.43,24.41,14.71,13.1,0
4864,11938698154,4,369.85,229.50,24.93,14.75,22.5,0
4866,11938705102,3,370.82,229.47,25.41,14.73,21.2,0
4868,11938712049,3,371.96,229.57,25.98,14.78,24.9,0
4870,11938718997,3,373.02,229.57,26.51,14.78,23.3,0
4872,11938725945,4,374.00,229.67,27.00,14.84,21.7,0
4874,11938732892,3,375.16,229.67,27.58,14.84,25.2,0
4876,11938739839,3,376.00,229.71,28.00,14.85,18.5,0
4878,11938746786,3,376.79,229.65,28.40,14.83,17.4,0
4880,11938753733,2,378.42,229.83,29.21,14.91,35.7,1
4882,11938760680,4,378.69,229.63,29.34,14.81,7.4,0
4884,11938767628,3,380.16,228.40,30.08,14.20,41.9,0
4886,11938774575,3,380.84,229.77,30.42,14.88,33.4,0
4888,11938781522,2,382.25,229.42,31.12,14.71,31.7,1
4890,11938788469,3,383.09,228.57,31.55,14.29,26.1,0
4892,11938795416,3,383.47,229.95,31.73,14.97,31.1,0
4894,11938802364,2,385.53,229.03,32.77,14.52,49.4,1
4896,11938809311,3,385.17,230.73,32.58,15.36,37.9,0
4898,11938816258,3,386.25,229.41,33.12,14.70,37.4,0
4900,11938823205,4,386.40,229.50,33.20,14.75,3.8,0
4902,11938830156,1,,,,,,1
4904,11938837100,2,388.17,230.45,34.09,15.23,22.0,1
4906,11938844047,3,389.42,230.34,34.71,15.17,27.5,0
4908,11938850994,3,389.70,230.02,34.85,15.01,9.3,0
4910,11938857942,2,390.43,229.94,35.22,14.97,16.1,1
4912,11938864889,3,391.35,230.17,35.67,15.09,20.7,0
4914,11938871837,3,392.16,229.47,36.08,14.74,23.4,0
4916,11938878784,4,392.41,229.88,36.20,14.94,10.4,0
4918,11938885731,3,393.41,230.12,36.71,15.06,22.7,0
4920,11938892678,3,394.83,229.28,37.41,14.64,36.0,0
4922,11938899625,3,395.04,231.05,37.52,15.52,39.0,0
4924,11938906573,3,395.36,230.27,37.68,15.14,18.3,0
4926,11938913520,4,396.20,230.49,38.10,15.25,19.1,0
4928,11938920467,4,397.29,230.78,38.65,15.39,24.7,0
4930,11938927414,2,398.35,229.86,39.17,14.93,30.6,1
4932,11938934362,3,399.07,230.86,39.53,15.43,26.9,0
4934,11938941312,4,399.36,230.73,39.68,15.36,7.1,0
4936,11938948256,3,400.12,230.52,40.06,15.26,17.1,0
4938,11938955203,4,401.16,231.06,40.58,15.53,25.7,0
4940,11938962150,3,401.81,230.14,40.90,15.07,24.6,0
4942,11938969098,4,402.39,230.81,41.20,15.40,19.4,0
4944,11938976045,4,403.30,231.20,41.65,15.60,21.8,0
4946,11938982992,3,404.15,230.20,42.07,15.10,28.7,0
4948,11938989940,3,404.99,230.12,42.50,15.06,18.6,0
4950,11938996887,4,405.22,230.89,42.61,15.45,17.7,0
4952,11939003834,2,407.38,230.31,43.69,15.16,49.0,1
4954,11939010781,3,407.44,230.01,43.72,15.01,6.7,0
4956,11939017729,4,407.64,230.99,43.82,15.50,22.0,0
4958,11939024676,2,409.46,231.33,44.73,15.67,40.4,1
4960,11939031623,4,409.25,230.86,44.63,15.43,11.3,0
4962,11939038570,3,409.85,230.38,44.93,15.19,16.8,0
4964,11939045517,4,410.30,231.26,45.15,15.63,21.4,0
4966,11939052465,3,411.36,231.26,45.68,15.63,23.3,0
4968,11939059412,3,412.55,230.36,46.27,15.18,32.5,0
4970,11939066359,2,413.34,230.92,46.67,15.46,21.2,1
4972,11939073306,4,412.98,231.13,46.49,15.57,9.3,0
4974,11939080254,3,414.55,230.35,47.27,15.17,38.4,0
4976,11939087201,4,413.97,230.87,46.99,15.43,16.9,0
4978,11939094149,2,415.84,230.87,47.92,15.43,40.8,1
4980,11939101095,3,415.90,231.10,47.95,15.55,5.3,0
4982,11939108043,3,416.44,230.51,48.22,15.25,17.5,0
4984,11939114993,2,417.17,232.60,48.58,16.30,48.5,1
4986,11939121938,3,418.08,231.59,49.04,15.80,29.8,0
4988,11939128884,3,418.44,230.51,49.22,15.25,25.0,0
4990,11939135832,2,419.17,232.60,49.58,16.30,48.5,1
4992,11939142779,4,419.52,231.75,49.76,15.87,20.1,0
4994,11939149726,2,421.13,230.77,50.56,15.39,41.2,1
4996,11939156674,3,421.04,231.52,50.52,15.76,16.6,0
4998,11939163621,4,421.24,231.74,50.62,15.87,6.4,0
5000,11939170568,4,421.70,231.76,50.85,15.88,10.0,0
5002,11939177515,2,423.20,231.51,51.60,15.76,33.4,1
5004,11939184462,2,424.36,231.59,52.18,15.80,25.4,1
5006,11939191410,2,424.20,231.51,52.10,15.76,3.9,1
5008,11939198357,4,423.76,232.00,51.88,16.00,14.5,0
5010,11939205304,4,424.23,232.06,52.12,16.03,10.5,0
5012,11939212251,3,424.49,232.08,52.25,16.04,5.7,0
5014,11939219200,3,425.42,231.93,52.71,15.97,20.5,0
5016,11939226146,4,425.38,231.66,52.69,15.83,6.0,0
5018,11939233093,4,425.64,231.86,52.82,15.93,7.2,0
5020,11939240040,4,426.31,232.02,53.15,16.01,14.9,0
5022,11939246987,3,426.98,230.84,53.49,15.42,29.7,0
5024,11939253935,2,427.87,231.69,53.93,15.84,26.8,1
5026,11939260882,3,427.38,231.24,53.69,15.62,14.6,0
5028,11939267829,3,428.45,232.04,54.22,16.02,29.3,0
5030,11939274776,3,428.59,233.09,54.30,16.54,23.2,0
5032,11939281724,2,428.93,232.40,54.47,16.20,16.8,1
5034,11939288671,3,430.27,231.92,55.14,15.96,31.1,0
5036,11939295618,3,430.33,232.78,55.16,16.39,18.7,0
5038,11939302565,4,431.28,232.32,55.64,16.16,23.0,0
5040,11939309513,3,432.37,232.68,56.18,16.34,25.1,0
5042,11939316460,2,438.29,232.41,59.14,16.20,129.6,1
5044,11939323407,3,434.31,232.70,57.15,16.35,87.4,0
5046,11939330354,3,435.35,232.55,57.68,16.28,23.1,0
5048,11939337303,2,437.04,231.66,58.52,15.83,41.8,1
5050,11939344249,2,439.06,231.43,59.53,15.71,44.4,1
5052,11939351196,2,440.58,231.77,60.29,15.89,34.1,1
5054,11939358143,2,441.45,232.72,60.73,16.36,28.2,1
5056,11939365091,4,442.16,232.17,61.08,16.09,19.6,0
5058,11939372038,2,444.06,232.60,62.03,16.30,42.5,1
5060,11939378985,3,445.41,231.83,62.71,15.92,34.1,0
5062,11939385932,2,450.77,233.40,65.38,16.70,122.0,1
5064,11939392880,4,448.29,232.14,64.14,16.07,60.9,0
5066,11939399827,3,449.38,232.05,64.69,16.03,24.0,0
5068,11939406774,4,450.42,232.74,65.21,16.37,27.2,0
5070,11939413722,3,451.78,234.50,65.89,17.25,48.8,0
5072,11939420669,4,453.24,233.48,66.62,16.74,38.9,0
5074,11939427616,3,454.30,233.50,67.15,16.75,23.3,0
5076,11939434563,3,455.18,232.71,67.59,16.35,26.0,0
5078,11939441510,3,456.58,233.11,68.29,16.55,31.9,0
5080,11939448458,3,457.42,234.04,68.71,17.02,27.4,0
5082,11939455405,3,458.58,233.11,69.29,16.55,32.7,0
5084,11939462352,4,459.24,233.90,69.62,16.95,22.5,0
5086,11939469300,2,460.84,233.09,70.42,16.54,39.2,1
5088,11939476247,3,461.52,233.43,70.76,16.71,16.8,0
5090,11939483194,4,462.37,233.20,71.19,16.60,19.2,0
5092,11939490141,4,463.30,233.33,71.65,16.66,20.5,0
5094,11939497088,2,466.32,233.06,73.16,16.53,66.4,1
5096,11939504036,4,464.77,234.37,72.39,17.18,44.4,0
5098,11939510983,3,465.25,232.87,72.62,16.44,34.3,0
5100,11939517930,3,466.53,232.58,73.26,16.29,28.7,0
5102,11939524877,4,467.03,233.77,73.52,16.89,28.3,0
5104,11939531825,2,469.54,233.30,74.77,16.65,55.8,1
5106,11939538772,4,467.91,233.68,73.95,16.84,36.7,0
5108,11939545719,4,468.98,233.82,74.49,16.91,23.7,0
5110,11939552666,3,470.25,234.67,75.12,17.33,33.3,0
5112,11939559614,3,471.29,235.14,75.64,17.57,25.0,0
5114,11939566561,4,471.01,234.10,75.51,17.05,23.6,0
5116,11939573508,3,472.76,233.64,76.38,16.82,39.6,0
5118,11939580455,3,473.14,234.64,76.57,17.32,23.2,0
5120,11939587403,3,474.45,234.56,77.23,17.28,28.7,0
5122,11939594350,1,,,,,,1
5124,11939601297,3,475.17,234.68,77.58,17.34,8.0,0
5126,11939608244,3,476.06,235.41,78.03,17.71,25.3,0
5128,11939615193,4,476.39,234.31,78.19,17.16,25.1,0
5130,11939622140,4,477.26,234.92,78.63,17.46,23.3,0
5132,11939629087,3,479.01,234.93,79.51,17.46,38.2,0
5134,11939636034,3,479.68,234.92,79.84,17.46,14.7,0
5136,11939642981,3,481.12,232.92,80.56,16.46,53.9,0
5138,11939649929,3,482.06,234.41,81.03,17.21,38.6,0
5140,11939656876,2,483.35,234.29,81.68,17.14,28.3,1
5142,11939663823,3,484.71,233.49,82.35,16.74,34.5,0
5144,11939670771,2,486.25,234.16,83.12,17.08,36.7,1
5146,11939677717,3,486.61,235.02,83.31,17.51,20.4,0
5148,11939684665,2,490.70,234.45,85.35,17.23,90.2,1
5150,11939691612,3,490.66,235.68,85.33,17.84,26.9,0
5152,11939698559,3,491.03,235.33,85.52,17.66,11.2,0
5154,11939705506,2,495.32,234.91,87.66,17.45,94.3,1
5156,11939712454,1,,,,,,1
5158,11939719401,3,494.50,235.89,87.25,17.94,14.0,0
5160,11939726348,3,497.81,234.70,88.91,17.35,77.0,0
5162,11939733295,3,497.47,236.35,88.74,18.18,37.0,0
5164,11939740245,4,497.91,236.74,88.96,18.37,12.8,0
5166,11939747191,2,502.04,235.21,91.02,17.61,96.2,1
5168,11939754138,4,500.01,236.45,90.01,18.23,51.9,0
5170,11939761086,2,502.02,234.91,91.01,17.45,55.5,1
5172,11939768032,4,502.27,236.21,91.14,18.10,29.0,0
5174,11939774979,2,504.30,235.87,92.15,17.93,45.0,1
5176,11939781926,3,504.74,236.24,92.37,18.12,12.6,0
5178,11939788873,3,504.66,237.67,92.33,18.83,31.4,0
5180,11939795823,3,505.72,237.91,92.86,18.96,23.8,0
5182,11939802768,3,506.59,236.71,93.29,18.36,32.4,0
5184,11939809715,3,507.71,237.87,93.85,18.94,35.3,0
5186,11939816662,3,510.61,236.00,95.31,18.00,75.6,0
5188,11939823609,2,513.28,235.58,96.64,17.79,59.1,1
5190,11939830557,3,511.98,236.16,95.99,18.08,31.2,0
5192,11939837504,3,511.66,237.82,95.83,18.91,37.0,0
5194,11939844451,2,513.63,236.40,96.82,18.20,53.2,1
5196,11939851401,3,513.38,237.16,96.69,18.58,17.5,0
5198,11939858346,3,514.55,238.04,97.28,19.02,32.0,0
5200,11939865293,3,515.10,237.26,97.55,18.63,20.9,0
5202,11939872240,2,519.33,237.02,99.66,18.51,92.8,1
5204,11939879189,2,520.51,236.79,100.25,18.40,26.2,1
5206,11939886135,2,525.48,240.30,102.74,20.15,133.2,1
5208,11939893083,2,525.79,239.89,102.90,19.95,11.3,1
5210,11939900029,3,519.30,236.63,99.65,18.31,159.0,0
5212,11939906976,3,520.79,237.86,100.40,18.93,42.3,0
5214,11939913924,3,521.30,237.43,100.65,18.72,14.4,0
5216,11939920872,4,521.20,238.54,100.60,19.27,24.4,0
5218,11939927818,2,522.62,237.66,101.31,18.83,36.7,1
5220,11939934767,3,523.23,237.51,101.61,18.75,13.6,0
5222,11939941713,1,,,,,,1
5224,11939948661,1,,,,,,1
5226,11939955608,2,527.51,236.79,103.75,18.40,31.6,1
5228,11939962556,3,525.16,237.50,102.58,18.75,53.7,0
5230,11939969502,2,526.27,238.10,103.14,19.05,27.7,1
5232,11939976449,3,527.91,236.85,103.95,18.43,44.9,0
5234,11939983397,3,528.03,236.95,104.02,18.48,3.5,0
5236,11939990343,2,527.63,237.40,103.82,18.70,13.1,1
5238,11939997292,2,542.30,242.67,111.15,21.33,341.0,1
5240,11940004238,4,527.05,238.02,103.53,19.01,348.9,0
5242,11940011187,3,528.46,237.83,104.23,18.91,31.2,0
5244,11940018133,3,527.53,237.76,103.76,18.88,20.6,0
5246,11940025081,3,529.27,237.04,104.63,18.52,41.2,0
5248,11940032027,4,528.08,237.96,104.04,18.98,32.9,0
5250,11940038974,4,527.83,239.19,103.92,19.60,27.4,0
5252,11940045921,3,528.03,238.36,104.01,19.18,18.8,0
5254,11940052869,4,528.09,239.01,104.04,19.51,14.4,0
5256,11940059816,2,538.84,240.88,109.42,20.44,238.9,1
5258,11940066763,3,528.83,236.00,104.41,18.00,243.8,0
5260,11940073710,3,528.91,236.09,104.45,18.04,2.7,0
5262,11940080658,3,528.66,236.55,104.33,18.27,11.5,0
5264,11940087605,3,528.69,236.67,104.35,18.33,2.7,0
5266,11940094552,3,528.54,238.50,104.27,19.25,40.2,0
5268,11940101499,3,530.56,237.69,105.28,18.85,47.6,0
5270,11940108447,3,530.56,237.69,105.28,18.85,0.0,0
5272,11940115394,3,529.44,237.95,104.72,18.97,25.1,0
5274,11940122342,3,529.44,237.95,104.72,18.97,0.0,0
5276,11940129289,3,529.44,237.95,104.72,18.97,0.0,0
5278,11940136237,3,531.58,236.73,105.79,18.37,53.8,0
5280,11940143184,3,529.44,237.95,104.72,18.97,53.8,0
5282,11940150131,3,529.44,237.95,104.72,18.97,0.0,0
5284,11940157078,3,531.58,236.73,105.79,18.37,53.8,0
5286,11940164025,3,529.44,237.95,104.72,18.97,53.8,0
5288,11940170972,3,529.44,237.95,104.72,18.97,0.0,0
5290,11940177919,3,529.44,237.95,104.72,18.97,0.0,0
5292,11940184867,3,529.44,237.95,104.72,18.97,0.0,0
5294,11940191815,3,529.44,237.95,104.72,18.97,0.0,0
5296,11940198761,4,528.80,238.80,104.40,19.40,23.3,0
5298,11940205708,4,528.80,238.80,104.40,19.40,0.0,0
5300,11940212657,3,529.44,237.95,104.72,18.97,23.3,0
5302,11940219603,3,529.44,237.95,104.72,18.97,0.0,0
5304,11940226550,3,529.44,237.95,104.72,18.97,0.0,0
5306,11940233497,3,529.44,237.95,104.72,18.97,0.0,0
5308,11940240444,4,528.80,238.80,104.40,19.40,23.3,0
5310,11940247392,4,528.80,238.80,104.40,19.40,0.0,0
5312,11940254339,4,528.80,238.80,104.40,19.40,0.0,0
5314,11940261286,4,528.80,238.80,104.40,19.40,0.0,0
5316,11940268233,4,528.80,238.80,104.40,19.40,0.0,0
5318,11940275181,4,528.80,238.80,104.40,19.40,0.0,0
5320,11940282128,4,528.80,238.80,104.40,19.40,0.0,0
5322,11940289075,4,528.80,238.80,104.40,19.40,0.0,0
5324,11940296023,4,528.80,238.80,104.40,19.40,0.0,0
5326,11940302970,4,528.80,238.80,104.40,19.40,0.0,0
5328,11940309917,4,528.80,238.80,104.40,19.40,0.0,0
5330,11940316865,4,528.80,238.80,104.40,19.40,0.0,0
5332,11940323812,4,528.80,238.80,104.40,19.40,0.0,0
